id,name,pf,publication_id,title
4242,usability,12.892683137599999,556334,"Usability and accessibility in consumer health informatics current trends and future challenges."
4243,debugging,5.5893802653,2990514,"JavaD: Bringing Ownership Domains to Mainstream Java"
4244,"numerical integration",0.076712822658,60713902,"Recognition of Christoffel’s Work on Quadrature during and after His Lifetime"
4246,"performance evaluation",8.7936410454,1336860,"Supervisory Control of Malicious Executables in Software Processes"
4248,"dynamic programming",322.55510652,4199186,"Focused real-time dynamic programming for MDPs: squeezing more out of a heuristic"
4249,crowdsourcing,79.32786623999999,1221552,"CrowdMAC: a crowdsourcing system for mobile access"
4253,replication,278.133246315,13511228,"The Crystal Robot: Implementation and Demonstration."
4255,scheduling,11.5567417052,1709540,"An Extended Fixed Priority Scheme for Mixed Criticality Systems"
4256,"load balancing",8.0202350732,2049211,"Big Data Frequent Pattern Mining"
4257,internet,0.174228581232,21366,"Improving client throughput with multi-hop relaying in wireless mesh networks"
4258,"human-computer interaction",0.14288569661300002,5537492,"Creativity Support Tools: A Grand Challenge for HCI Researchers"
4259,authentication,23.4125955794,6751686,"Abusing notification services on smartphones for phishing and spamming"
4260,synthesis,91.326485437,4126978,"Representation and synthesis of melodic expression"
4262,"reinforcement learning",1.10679718045,361876,"Rational and convergent learning in stochastic games"
4264,"computational fluid dynamics",40.8127160991,33867565,"Computational Fluid Dynamics Framework for Large-Scale Simulation in Pediatric Cardiology"
4266,cancer,0.423004624384,1552158,"Phenomenological Models for Intraoperative Positron Emission Surface Imaging using Handheld Probes"
4267,elderly,20.7223406663,780449,"QUANTIFICATION OF NORMAL BRAIN AGING USING FULLY DEFORMABLE REGISTRATION"
4269,robot,0.99444150288,2092921,"Robust Monte-Carlo localization using adaptive likelihood models"
4270,detection,70.534154571,788209,"Experimental Research Platform for Structural Health Monitoring"
4271,"cognitive radio networks",4.5182665077,7728809,"Optimal Auction Mechanism for Spectrum Allocation in Cognitive Radio Networks under Uncertain Spectrum Availability"
4273,"genetic algorithm",18.7898760225,12292114,"Analysis of genetic diversity through population history"
4275,"human-computer interaction",175.612166871,5537492,"Creativity Support Tools: A Grand Challenge for HCI Researchers"
4277,"object detection",2.13814840992,13223599,"Detecting Snap Points in Egocentric Video with a Web Photo Prior"
4278,"computer vision",3.206492184,309286,"Learning embeddings for indexing, retrieval, and classification, with applications to object and shape recognition in image databases"
4279,"software engineering",73.950959484,4247079,"Software Architecture and Object-Oriented Systems"
4280,bioinformatics,441.2726472279999,309286,"Learning embeddings for indexing, retrieval, and classification, with applications to object and shape recognition in image databases"
4281,"mutual exclusion",67.193364927,19128954,"Efficient fetch-and-increment"
4282,privacy,50.9745209904,1152574,"Energy savings in privacy-preserving computation offloading with protection by homomorphic encryption"
4283,"social networks",233.16432653999996,7077119,"Modeling and analysis of massive social networks"
4284,"data mining",17.378987868000003,1188017,"Proceedings of the fifth international joint conference on Autonomous agents and multiagent systems"
4285,"online algorithm",22.327869361,4703758,"Minimizing Wide Range Regret with Time Selection Functions."
4286,"logic programming",562.4760289650001,3733054,"Causal action theories and satisfiability planning"
4287,"computer science",0.180259701687,2352100,"On the Weight of Computations."
4288,"software engineering",9.643147976,4247079,"Software Architecture and Object-Oriented Systems"
4289,"gene expression",1079.5696678,7007256,"Computational systems biology methods to study alzheimer's disease"
4290,"active learning",0,2337330,"Active imitation learning"
4291,"artificial intelligence",849.61432896,7205350,"A hybrid of tabu search and local descent algorithms with applications in artificial intelligence"
4292,"data mining",268.455034467,1188017,"Proceedings of the fifth international joint conference on Autonomous agents and multiagent systems"
4293,privacy,167.83159382,1152574,"Energy savings in privacy-preserving computation offloading with protection by homomorphic encryption"
4294,"data mining",120.93057878400002,1188017,"Proceedings of the fifth international joint conference on Autonomous agents and multiagent systems"
4295,"anomaly detection",385.24578642,4333350,"A Multi-graph Spectral Framework for Mining Multi-source Anomalies"
4296,"functional programming",90.6895596,8942334,"Functional programming with names and necessity"
4297,"intrusion detection system",19.6604554512,28752974,"Acceleration of streaming applications on fpgas from high level constructs"
4298,"information retrieval",20.780147961999997,380549,"Evaluating the Use of Project Glossaries in Automated Trace Retrieval."
4300,middleware,47.16062782920001,1221552,"CrowdMAC: a crowdsourcing system for mobile access"
4301,"mathematical method",325.885812525,278300046,"Partial Spline Models for the Estimation of the Three Dimensional Atmospheric Temperature Distribution from Satellite Radiance Data and Tropopause Height Information"
4302,correlation,122.50101751999999,6592364,"Study and auto-detection of stress based on tonal pitch range in Mandarin."
4303,segmentation,50.624240562,5046839,"Rigid US-MRI Registration Through Segmentation of Equivalent Anatomic Structures"
4304,"genetic algorithms",88.27035001,11021045,"Modern heuristic optimization techniques :: theory and applications to power systems"
4305,"logic programming",129.372515328,3733054,"Causal action theories and satisfiability planning"
4306,"logic programming",78.69729723600001,3733054,"Causal action theories and satisfiability planning"
4307,"lambda calculus",173.781510288,2480727,"A Type Composition Logic for Generative Lexicon"
4309,bioinformatics,737.30360379,309286,"Learning embeddings for indexing, retrieval, and classification, with applications to object and shape recognition in image databases"
4310,"working memory",21.69883332,1849638,"Processing data streams"
4311,"type system",94.464104235,1032800,"Types for Flexible Objects"
4312,"logic programming",172.723339525,3733054,"Causal action theories and satisfiability planning"
4313,malware,188.488917612,1107217,"Remote End-to-End Voting Scheme"
4314,"collaborative filtering",0,1950670,"A Theoretical Analysis of Query Selection for Collaborative Filtering"
4315,"proof system",0.27768147512999997,17106212,"An Axiomatic Treatment of Partial Correctness and Deadlock in a Shared Variable Parallel Language"
4316,dna,31.802972952500003,1505769,"Nanoporous silicon biosensors for DNA sensing"
4317,"supervised learning",47.410442755700004,234105,"Learning to Merge Word Senses"
4318,"intrusion detection system",19.6604554512,28752974,"Acceleration of streaming applications on fpgas from high level constructs"
4319,diversity,1328.93697762,11523336,"Supply and Demand Analysis in NDLTD Based on Patron Specialty Survey and Contents Statistics"
4320,"linear programming",52.9100107008,5951450,"Sensor fusion techniques for cooperative localization in robot teams"
4321,"boolean function",32.2660275084,100082232,"An Explicit VC-Theorem for Low-Degree Polynomials"
4322,"deep learning",11.804114196,6468916,"Boltzmann Machines for Image Denoising"
4323,"wireless sensor networks",214.55944874,11088318,"Geometric Routing in Wireless Sensor Networks"
4324,"privacy policy",9.7970497512,18333418,"Dynamic Privacy Policy Management in Services-Based Interactions"
4325,"augmented reality",129.80275750599998,631426,"Real-time Measurement of Arm's Mechanical Impedance with Augmented Reality Illustration"
4326,education,0,516995,"Supplemental Versus Essential Use of Computing Devices in the Classroom: An Analysis"
4327,"digital library",117.223409296,1375176,"A Collaborative Digital Library for Children: A Descriptive Study of Children's Collaborative Behavior and Dialogue"
4328,bioinformatics,286.691027832,309286,"Learning embeddings for indexing, retrieval, and classification, with applications to object and shape recognition in image databases"
4329,"image processing",37.686501153,5282911,"inAspect: interfacing Java and VSIPL applications: Research Articles"
4330,children,155.000004774,3087109,"The International Children's Digital Library"
4331,"high performance computing",1.33947741984,3604530,"High performance computing for dna sequence alignment and assembly"
4332,"deep learning",24.6371113718,6468916,"Boltzmann Machines for Image Denoising"
4333,semantics,14.810434427999999,267417,"Continuation Semantics in Typed Lambda-Calculi (Summary)"
4334,"shared memory",14.102723592000002,1299801,"Mobile agents, DSM, coordination, and self-migrating threads: a Common Framework"
4335,attacks,76.12849581,1527892,"Securing legacy firefox extensions with SENTINEL"
4336,"bipartite graph",22.5426136938,7077119,"Modeling and analysis of massive social networks"
4337,"approximation algorithms",60.1081322452,4907163,"The Promise of LP to Boost CSP Techniques for Combinatorial Problems"
4338,"software engineering",107.02360157600002,4247079,"Software Architecture and Object-Oriented Systems"
4339,twitter,377.246107248,17409017,"Patterns amongst Competing Task Frequencies: Super-Linearities, and the Almond-DG Model"
4340,fault-tolerance,3.5329347863600002,7014383,"On designing incentives-compatible peer-to-peer systems"
4341,"social media",166.26566949000002,9991798,"Personality Modeling Based Image Recommendation"
4342,"type theory",100.90134762,11150396,"Proof Transformations in Higher-Order Logic"
4343,robots,0,631426,"Real-time Measurement of Arm's Mechanical Impedance with Augmented Reality Illustration"
4344,"model checking",227.930351698,4978152,"Model Checking for Dependable Software-Intensive Systems"
4345,"approximation algorithms",263.65291649,4907163,"The Promise of LP to Boost CSP Techniques for Combinatorial Problems"
4346,"social networks",124.56035667,7077119,"Modeling and analysis of massive social networks"
4347,"constraint satisfaction problem",145.67963047199999,84102385,"Superresolution and P-Optimality in Boolean MAX-CSP Solvers"
4349,"access control",3200.3448080399994,1673282,"Hardening Access Control and Data Protection in GFS-like File Systems"
4350,"medical imaging",22.4770364994,2832012,"Toward Extensible Spatio-Temporal Databases: An Approach Based on User-Defined Aggregates"
4351,sensitivity,25.9302783574,21493943,"The Context Sensitivity of Cooperative Behavior"
4352,"support vector machine",698.61294657,8919361,"A Genetic Programming Approach for Combining Structural and Citation-Based Evidence for Text Classification in Web Digital Libraries"
4354,semantics,1.11011309219,267417,"Continuation Semantics in Typed Lambda-Calculi (Summary)"
4355,trust,32.7495204515,1523377,"Enabling Privacy for the Paranoids"
4357,"social networks",56.501629874799995,7077119,"Modeling and analysis of massive social networks"
4358,engineering,1444.2957267499999,3253280,"Visualization of Seismic Soils Structure Interaction Simulations."
4359,"gene expression data",38.2385320184,19269568,"Ontology-Driven Information Extraction and Knowledge Acquisition from Heterogeneous, Distributed, Autonomous Biological Data Sources"
4360,e-commerce,224.785890412,4513054,"Designing an Adaptive CORBA Load Balancing Service Using TAO"
4361,scheduling,245.166621021,1709540,"An Extended Fixed Priority Scheme for Mixed Criticality Systems"
4362,"cloud computing",31.374685126,1748331,"Remote Procedure Calls and the Client/Server Model"
4363,annotation,1796.81944761,317670,"A Minimum Description Length Technique for Semi-Supervised Time Series Classification"
4364,"high-performance computing",30.748612206799997,9857082,"Managing Scalability in Object Storage Systems for HPC Linux Clusters."
4365,"information security",247.497552283,28414760,"Chapter 3 – A Fresh Look at Semantic Natural Language Information Assurance and Security: NL IAS from Watermarking and Downgrading to Discovering Unintended Inferences and Situational Conceptual Defaults"
4366,"artificial intelligence",3.0392260683600005,7205350,"A hybrid of tabu search and local descent algorithms with applications in artificial intelligence"
4367,fpga,92.618386476,37175462,"Saliency on a chip: a digital approach with an FPGA"
4368,"efficient solution",29.4720656677,26748518,"Stream surface generation for fluid flow solutions on curvilinear grids"
4369,"renewable energy",166.346297984,30539050,"Optimal demand response: Problem formulation and deterministic case"
4370,labeling,2519.78097371,1667991,"Rare Category Detection"
4371,"boolean function",102.34926122800002,100082232,"An Explicit VC-Theorem for Low-Degree Polynomials"
4373,"computer simulation",301.17970157499997,16222022,"A Programmatic Theory of Linguistic Performance"
4374,"path planning",19.046501964,5378463,"Approximate Cell Decomposition"
4375,"digital library",232.317270155,1375176,"A Collaborative Digital Library for Children: A Descriptive Study of Children's Collaborative Behavior and Dialogue"
4376,"model checking",286.7827032,4978152,"Model Checking for Dependable Software-Intensive Systems"
4377,detection,1476.37676835,788209,"Experimental Research Platform for Structural Health Monitoring"
4378,"big data",13.540574495400001,2049211,"Big Data Frequent Pattern Mining"
4379,"data mining",1.055038315,1188017,"Proceedings of the fifth international joint conference on Autonomous agents and multiagent systems"
4380,"logistic regression",451.85263137,770871,"Identifying Deviations from Usual Medical Care using a Statistical Approach."
4381,"decision making",0.18398936892,235611,"VIRTUALLY PERFECT TIME SHARING IN DUAL-TASK PERFORMANCE:"
4382,sequencing,145.199661061,3604530,"High performance computing for dna sequence alignment and assembly"
4384,"gaussian mixture model",7.027438161599999,58939949,"Algorithmic approaches to statistical questions"
4385,navigation,149.73622404000002,637249,"Intraoperative three-dimensional fluoroscopic cholangiography"
4386,x-ray,11.006288374,788209,"Experimental Research Platform for Structural Health Monitoring"
4387,"test generation",5.9780908896,13889365,"Test synthesis and self-test in high-performance vlsi digital signal processing"
4388,"bipartite graph",28.5805275252,7077119,"Modeling and analysis of massive social networks"
4390,"model checking",740.60373657,4978152,"Model Checking for Dependable Software-Intensive Systems"
4391,twitter,165.323942488,17409017,"Patterns amongst Competing Task Frequencies: Super-Linearities, and the Almond-DG Model"
4392,"virtual reality",27.512765035,2294255,"Virtual Reality Unbound"
4393,maintenance,173.615263822,2915914,"ACE: an expert system for telephone cable maintenance"
4394,"artificial intelligence",15.3527822144,7205350,"A hybrid of tabu search and local descent algorithms with applications in artificial intelligence"
4395,"performance analysis",350.72212644700005,2835631,"Proceedings of the joint international conference on Measurement and modeling of computer systems"
4396,"evolutionary game theory",317.36455520000004,37004158,"Quantum probabilities in competing lizard communities"
4397,turbulence,94.421154186,9924233,"The genesis of longitudinal vortices in free and bounded shear layers"
4398,routing,1265.93363406,2225560,"ADAPTIVE FAULT-TOLERANT ROUTING"
4399,"reinforcement learning",464.19658488,361876,"Rational and convergent learning in stochastic games"
4400,"finite difference",117.34651893599998,80688700,"HYPERBOLIC EQUATIONS IN REGIONS WITH CHARACTERISTIC BOUNDARIES OR WITH CORNERS"
4401,wireless,13.351430055000002,5393798,"Delay Management in Wireless Ad Hoc Networks"
4402,"cost function",263.48727096,7079449,"B´ ezier Curve for Trajectory Guidance"
4403,education,3.1536322438199997,516995,"Supplemental Versus Essential Use of Computing Devices in the Classroom: An Analysis"
4404,sequencing,846.34908111,3604530,"High performance computing for dna sequence alignment and assembly"
4405,detection,53.65178499910001,788209,"Experimental Research Platform for Structural Health Monitoring"
4406,privacy,114.176678986,1152574,"Energy savings in privacy-preserving computation offloading with protection by homomorphic encryption"
4407,"big data",41.812644032,2049211,"Big Data Frequent Pattern Mining"
4408,performance,920.1902894400001,4013337,"Proactive Fault Tolerance in Large Systems"
4409,"deep learning",372.75762292999997,6468916,"Boltzmann Machines for Image Denoising"
4410,"nonlinear systems",26.482913501000002,13351948,"Newton’s Method and Gauss-Kronrod Quadrature"
4413,bioinformatics,13522.7746605,309286,"Learning embeddings for indexing, retrieval, and classification, with applications to object and shape recognition in image databases"
4414,"pattern recognition",360.79433775,309286,"Learning embeddings for indexing, retrieval, and classification, with applications to object and shape recognition in image databases"
4415,heuristics,883.7232078800001,2583478,"Presence Traffic Optimization Techniques"
4416,effectiveness,29.213550336,5099252,"Fast Multilevel Transduction on Graphs."
4417,"user study",100.63436226800002,706544,"Improving Accessibility of Transaction-centric Web Objects."
4418,"virtual reality",0.241199971878,2294255,"Virtual Reality Unbound"
4419,abstraction,3.7545347271000002,1688939,"Improving Model Checking Stateful Timed CSP with non-Zenoness through Clock-Symmetry Reduction"
4421,"execution time",3421.5979550800002,7010684,"Compressing heap data for improved memory performance: Research Articles"
4422,duality,3.8554882055800004,11488363,"Two-particle momentum correlations in jets produced in pp̄ collisions at s=1.96TeV"
4423,microfluidics,0,1505769,"Nanoporous silicon biosensors for DNA sensing"
4424,composition,174.47185981600003,21657637,"Preserving Progress Under Program Composition Notes on UNITY: 17-90"
4425,diffusion,384.705359424,4633159,"Using the Bhattacharyya Mean for the Filtering and Clustering of Positive-Definite Matrices"
4426,semantics,355.73452218,267417,"Continuation Semantics in Typed Lambda-Calculi (Summary)"
4427,"gibbs sampling",147.644515772,162256,"Von Mises-Fisher Clustering Models"
4428,"shared memory",21.0101803348,1299801,"Mobile agents, DSM, coordination, and self-migrating threads: a Common Framework"
4429,usability,68.67353167,556334,"Usability and accessibility in consumer health informatics current trends and future challenges."
4430,"fault diagnosis",157.42472886000002,23459122,"Introduction to Diagnosis"
4432,internet,26.930282904,21366,"Improving client throughput with multi-hop relaying in wireless mesh networks"
4433,"cluster center",47.077276507,1520260139,"Improved Spectral-Norm Bounds for Clustering"
4434,"markov random field",186.46722029600002,21979136,"Hand Parsing and Gesture Recognition with a Commodity Depth Camera"
4435,diagnosis,83.77127846999998,2945316,"A robust method for hybrid diagnosis of complex systems"
4436,"big data",63.713010453,2049211,"Big Data Frequent Pattern Mining"
4438,uncertainty,9.633834649199999,6850688,"Prosodic cues to disengagement and uncertainty in physics tutorial dialogues"
4439,"memory access",11.259000263,518119,"Softspec: Software-based Speculative Parallelism"
4440,"deep learning",433.96030129199994,6468916,"Boltzmann Machines for Image Denoising"
4441,"support vector machines",154.993387212,7205350,"A hybrid of tabu search and local descent algorithms with applications in artificial intelligence"
4442,fatigue,11.1155475422,7707278,"Isokinetic Fatigue Characteristics for the Leg Extensors versus Flexors"
4443,encryption,315.30851895,10343294,"Method and apparatus for encrypting and decrypting digital data"
4444,evolution,7698.050275499999,4611173,"Cooperation in heterogeneous populations"
4445,"time series",0,30840006,"A compilation of moored current meter and wind recorder data : volume XVIII (JASIN 1978, moorings 651-653)"
4447,"social media",173.69189005,9991798,"Personality Modeling Based Image Recommendation"
4448,hpc,229.932881103,9857082,"Managing Scalability in Object Storage Systems for HPC Linux Clusters."
4449,"computer vision",1200.45852061,309286,"Learning embeddings for indexing, retrieval, and classification, with applications to object and shape recognition in image databases"
4450,ecosystem,917.46876507,2830810,"Scaffolding to support learning of ecology in simulation environments"
4451,"data stream",177.3819828,57330,"Spectral Sparsification in Dynamic Graph Streams"
4452,"artificial intelligence",213.931036507,7205350,"A hybrid of tabu search and local descent algorithms with applications in artificial intelligence"
4453,"software engineering",150.58138180800003,4247079,"Software Architecture and Object-Oriented Systems"
4454,"business process management",18.1398078378,95926974,"Dynamic Workflow Adjustment with Security Constraints"
4456,"linear regression",0,36040755,"An Optimization Perspective on Kernel Partial Least Squares Regression"
4457,"metabolic network",134.826058427,150053125,"NP COMPLETENESS FOR OPTIMAL ENZYME COMBINATION IDENTIFICATION"
4458,"garbage collection",935.62299936,51518850,"Comparison of Compacting for Garbage Collection"
4459,uav,31.8337119265,28244765,"FUSION OF HARD AND SOFT CONTROL FOR UNINHABITED AERIAL VEHICLES"
4461,"climate change",255.1562966,45778808,"Climate Choices for a Sustainable Southwest"
4462,context-aware,1.42006404042,2739904,"Tools and architectural support for crowdsourced adaptation of web interfaces"
4463,aggregation,199.96758147600002,8091359,"A modular action description language for protocol composition"
4465,control,98.79159521700001,4235063,"Research Recommendations by Scientists at the NATO Advanced Research Workshop “Pest Control: Operations and Systems Analysis in Fruit Fly Management” (5–9 August 1985; Bad Windsheim, Germany)"
4466,annotation,0.444402334224,317670,"A Minimum Description Length Technique for Semi-Supervised Time Series Classification"
4467,"cloud computing",20.465364960000002,1748331,"Remote Procedure Calls and the Client/Server Model"
4468,"deep learning",2.9772857515500006,6468916,"Boltzmann Machines for Image Denoising"
4469,smartphone,1.34145306072,30726166,"The shy mayor: private badges in geosocial networks"
4470,"wireless sensor networks",368.223151868,11088318,"Geometric Routing in Wireless Sensor Networks"
4471,architecture,115.93276235,4352161,"Moirae: History-Enhanced Monitoring."
4472,"data quality",252.892930932,12052768,"Volcano Monitoring: Addressing Data Quality Through Iterative Deployment"
4474,"fault tolerance",8.083321818,4013337,"Proactive Fault Tolerance in Large Systems"
4475,network,1.09995060474,17151395,"Invited Address II"
4476,replication,2460.5376568999995,13511228,"The Crystal Robot: Implementation and Demonstration."
4477,"breast cancer",358.62524675000003,8446198,"Radiolucent electrode array for combined EIT and mammography"
4478,"bit error rate",109.18502284499999,11561303,"Bandwidth-efficient forward-error-correction-coding for long burst noise channels"
4479,monitoring,0.72244037112,9655650,"Lactic Acid and Amino Acid Fluctuations Measured Using Microdialysis Reflect Physiological Derangements in Head Injury"
4480,"polynomial time",22.828481999400005,2339302,"A computational analysis of human genetic variation"
4481,"breast cancer",325.210686788,8446198,"Radiolucent electrode array for combined EIT and mammography"
4482,eeg,52.268265128699994,16484463,"Time-delay neural networks and independent component analysis for EEG-based prediction of epileptic seizures propagation"
4483,"congestion control",162.807628783,21858210,"SABUL: A High Performance Data Transfer Protocol"
4484,"heart rate variability",0,198730070,"Association between heart rate variability and manual pulse rate."
4485,"natural language",265.62293170000004,2696813,"Integrating programming by example and natural language programming"
4486,visualization,0.24263851948800003,7490066,"Interactivity and the Dimensionality of Data Displays"
4487,"energy efficiency",129.691852716,606208,"Range Scaling of Wirelessly Powered Sensor Systems"
4488,"output channel",0,2362254,"Interference Aware-Coordinated Beamforming System in a Two-Cell Environment"
4490,"high performance",122.71589399999998,1637905,"Predictive data grouping using successor prediction"
4491,localization,39.625222560199994,8323827,"Localization Attacks and Countermeasures"
4492,routing,151.52184502,2225560,"ADAPTIVE FAULT-TOLERANT ROUTING"
4493,"computer science",472.140611771,2352100,"On the Weight of Computations."
4495,routing,92.618386476,2225560,"ADAPTIVE FAULT-TOLERANT ROUTING"
4496,"quantum logic",392.12190346799997,51242876,"High-fidelity Quantum Logic Gates with Interacting Bosons on a 1D Lattice"
4497,interpretability,0,269549,"Predicting a Scientific Communityâ€™s Response to an Article"
4498,"natural language processing",536.043102839,3718207,"Building an automated problem list based on natural language processing: lessons learned in the early phase of development."
4499,education,0,516995,"Supplemental Versus Essential Use of Computing Devices in the Classroom: An Analysis"
4500,redundancy,25.562073852,69399,"Automatically proving the correctness of program analyses and transformations"
4502,evolution,585.92067456,4611173,"Cooperation in heterogeneous populations"
4503,"data collection",11.960961464,8467348,"Energy-Optimal Data Collection and Communication Using a Group of UUVs"
4504,"game design",49.72618015,26374549,"Physics-based 3D game design as a first course in computing"
4505,communication,40.873651123,4683893,"Tele-Assistance for Semi-Autonomous Robots"
4506,imaging,440.438424447,1552158,"Phenomenological Models for Intraoperative Positron Emission Surface Imaging using Handheld Probes"
4507,gpu,12.2939534102,19091323,"Navigating Wikipedia with the Zoomable Adjacency Matrix Explorer"
4508,"gene expression",455.210823168,7007256,"Computational systems biology methods to study alzheimer's disease"
4509,"recommender system",71.944862248,84471132,"Similar Term Discovery using Web Search"
4510,"human-robot interaction",229.85371793600004,5150476,"Rescue robots for mudslides: A descriptive study of the 2005 La Conchita mudslide response: Field Reports"
4512,robot,42.0893144793,2092921,"Robust Monte-Carlo localization using adaptive likelihood models"
4513,psychology,0.5946240899999999,1915252,"Learning from Actions and their Consequences: Inferring Causal Variables from Continuous Sequences of Human Action"
4514,"computer graphics",317.03768004999995,1627093,"Diffraction shading models in computer graphics"
4515,"priority queue",265.51856629800005,22262491,"Space-efficient scheduling for parallel, multithreaded computations"
4516,"markov random fields",31.576813572,6150178,"Occlusion ambiguities in motion"
4517,"genetic programming",111.22603412,2188409,"Automated Planning Logic Synthesis for Autonomous Unmanned Vehicles in Competitive Environments with Deceptive Adversaries"
4518,"gene expression",235.390565376,7007256,"Computational systems biology methods to study alzheimer's disease"
4519,"reinforcement learning",685.2177685199999,361876,"Rational and convergent learning in stochastic games"
4520,"energy consumption",338.624546264,224605,"Energy Measurement of SPDY Protocol on Mobile Platform"
4521,"edit distance",1.4897554912500002,10496484,"Automated grading of DFA constructions"
4522,internet,86.334155776,21366,"Improving client throughput with multi-hop relaying in wireless mesh networks"
4523,"pattern recognition",529.028633472,309286,"Learning embeddings for indexing, retrieval, and classification, with applications to object and shape recognition in image databases"
4524,"magnetic resonance imaging",1447.7455272,4075329,"Lumbar Spine Disc Herniation Diagnosis with a Joint Shape Model"
4525,autonomy,162.198866128,2188409,"Automated Planning Logic Synthesis for Autonomous Unmanned Vehicles in Competitive Environments with Deceptive Adversaries"
4527,"software engineering",204.928270911,4247079,"Software Architecture and Object-Oriented Systems"
4528,"social network",64.9455756346,29935650,"Modeling Spread of Disease from Social Interactions"
4529,"social networks",427.797597789,7077119,"Modeling and analysis of massive social networks"
4530,"extended kalman filter",13.7155217447,57807023,"Preliminary Results in Decentralized Estimation for Single-Beacon Acoustic Underwater Navigation"
4531,"software architecture",1954.34528072,245032,"A software architecture for multithreaded and multiprotocol distributed applications"
4532,"object detection",98.749169766,13223599,"Detecting Snap Points in Egocentric Video with a Web Photo Prior"
4533,architecture,78.197381847,4352161,"Moirae: History-Enhanced Monitoring."
4534,"quality factor",222.34181552,68393711,"Spontaneous Emission Control in a Plasmonic Structure"
4535,service,24.9648566328,520826,"More than speed? an empirical study of touchscreens and body awareness on an object manipulation task"
4536,"collaborative filtering",162.58630924800002,1950670,"A Theoretical Analysis of Query Selection for Collaborative Filtering"
4537,scheduling,114.25170075,1709540,"An Extended Fixed Priority Scheme for Mixed Criticality Systems"
4541,knowledge,0.9564757484799999,185553,"Simultaneously resettable arguments of knowledge"
4542,scheduling,4.03538409989,1709540,"An Extended Fixed Priority Scheme for Mixed Criticality Systems"
4544,agent,1.2457702445899999,1279312,"Bayes-optimal reinforcement learning for discrete uncertainty domains"
4545,age,0.6208991118,42168917,"Individual Differences in Contrast Sensitivity Functions of Human Adults and Infants: A Brief Review"
4546,"decision making",18.9694075977,235611,"VIRTUALLY PERFECT TIME SHARING IN DUAL-TASK PERFORMANCE:"
4547,validation,97.47439784000001,9332053,"A Composable Reflective Communication Framework"
4548,measurement,16.0556761324,85055303,"Genome-Wide Methylation Profiling in Archival Formalin-Fixed Paraffin-Embedded Tissue Samples"
4550,policy,1.2179554912,361876,"Rational and convergent learning in stochastic games"
4552,power,0,2621357,"Enrico Bombieri: On Intuition"
4553,empathy,0.48991076136000006,13388985,"Emulating Empathy in Socially Assistive Robotics"
4554,graphs,0.43550939505999997,6690317,"Ron Fagin: Second-Order Logic"
4555,learning,37.46294332710001,318662,"Learning classical physics"
4556,ethics,1.7956563180899998,2105184,"Legal ontology and the problem of normativity"
4558,safety,12.640246552,11742718,"Average Case Coverage for Validation of AI Systems"
4559,metric,5.749860587500001,31858654,"Concentrated curvature for mean curvature estimation in triangulated surfaces"
4561,synthesis,239.498863688,4126978,"Representation and synthesis of melodic expression"
4562,reflection,22.7343418149,8497614,"System-Level Optical Interface Modeling for Microsystems"
4563,preferences,6.8577533112,235611,"VIRTUALLY PERFECT TIME SHARING IN DUAL-TASK PERFORMANCE:"
4564,"big data",11.08581578,2049211,"Big Data Frequent Pattern Mining"
4566,"software development",23.653752433500003,1114769,"Recognizing Patterns for Software Development Prediction and Evaluation"
4567,"deep learning",3.5825490332500003,6468916,"Boltzmann Machines for Image Denoising"
4568,"deep learning",0.47328087283200004,6468916,"Boltzmann Machines for Image Denoising"
4570,"objective function",36.6030845185,3845813,"Discriminative Subnetworks with Regularized Spectral Learning for Global-State Network Data"
4571,perception,21.271063520400002,2826399,"Constant Affine Velocity Predicts the 1/3 Power Law of Drawing and Planar Motion Perception"
4572,safety,123.100335027,11742718,"Average Case Coverage for Validation of AI Systems"
4573,"artificial intelligence",29.878068482099998,7205350,"A hybrid of tabu search and local descent algorithms with applications in artificial intelligence"
4574,density,21.0536676894,18445848,"Renewable High-Density, High-Octane Fuels"
4575,diabetes,853.76760055,7007256,"Computational systems biology methods to study alzheimer's disease"
4577,internet,313.736064144,21366,"Improving client throughput with multi-hop relaying in wireless mesh networks"
4578,power,1166.9414897,2621357,"Enrico Bombieri: On Intuition"
4580,diagnosis,639.44271248,2945316,"A robust method for hybrid diagnosis of complex systems"
4581,algorithm,8.4677485248,1225650,"Implementation of a Perfect Hash Function Scheme"
4582,"decision making",3.271668826,235611,"VIRTUALLY PERFECT TIME SHARING IN DUAL-TASK PERFORMANCE:"
4583,mac,231.976041576,20517893,"Comments on NIST’s RMAC Proposal"
4584,adaptation,0.234871529268,2331017,"Planning in Decentralized POMDPs with Predictive Policy Representations"
4586,"image segmentation",1382.5663621200001,4182552,"Autonomous aerial navigation and tracking of marine animals"
4587,soa,3.8543001749,65874733,"Identity-based encryption secure against selective opening attack"
4588,"digital library",46.7134125983,1375176,"A Collaborative Digital Library for Children: A Descriptive Study of Children's Collaborative Behavior and Dialogue"
4589,"computer simulation",31.6820497994,16222022,"A Programmatic Theory of Linguistic Performance"
4590,innovation,1.7335090403400002,5537492,"Creativity Support Tools: A Grand Challenge for HCI Researchers"
4591,"web services",6.5925183936,2008173,"Participatory Sensing: A Citizen-Powered Approach to Illuminating the Patterns that Shape our World"
4592,"software engineering",18.6935193792,4247079,"Software Architecture and Object-Oriented Systems"
4593,"turing machine",158.391908845,16982484,"Development of Physical Super-Turing Analog Hardware"
